CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTIme,ID
Case No. 385,2,2018-06-08 21:47:49,0,0,4229
Case No. 385,2,2018-06-08 21:50:45,0,0,4230
Case No. 385,2,2018-06-08 22:29:14,0,0,4231
Case No. 385,2,2018-06-08 22:48:32,0,0,4232
Case No. 385,1,2018-06-08 22:57:27,0,0,4233
Case No. 385,2,2018-06-08 23:49:29,0,0,4234
Case No. 385,2,2018-06-09 00:29:47,0,0,4235
Case No. 386,0,2018-05-26 22:09:52,4,0,4236
Case No. 386,1,2018-05-26 22:21:55,1,0,4237
Case No. 386,2,2018-05-26 22:22:26,1,0,4238
Case No. 386,3,2018-05-26 22:35:17,3,0,4239
Case No. 386,4,2018-05-26 23:17:33,4,0,4240
Case No. 386,2,2018-05-26 23:17:45,4,0,4241
Case No. 386,4,2018-05-26 23:56:19,0,0,4242
Case No. 386,1,2018-05-27 00:02:12,0,0,4243
Case No. 386,2,2018-05-27 00:24:52,0,0,4244
Case No. 386,2,2018-05-27 00:50:00,0,0,4245
Case No. 386,4,2018-05-27 01:13:12,0,0,4246
Case No. 387,0,2018-06-09 01:23:40,4,0,4247
Case No. 387,1,2018-06-09 01:33:22,0,0,4248
Case No. 387,2,2018-06-09 02:19:02,2,0,4249
Case No. 387,2,2018-06-09 02:50:39,2,0,4250
Case No. 387,2,2018-06-09 03:33:29,0,0,4251
Case No. 387,2,2018-06-09 03:35:19,0,0,4252
Case No. 387,2,2018-06-09 03:41:39,0,0,4253
Case No. 387,2,2018-06-09 03:43:28,0,0,4254
Case No. 387,1,2018-06-09 04:00:20,0,0,4255
Case No. 387,2,2018-06-09 04:00:38,0,0,4256
Case No. 387,2,2018-06-09 04:54:19,0,0,4257
Case No. 388,0,2018-06-02 13:50:14,2,0,4258
Case No. 388,1,2018-06-02 14:12:40,1,0,4259
Case No. 388,2,2018-06-02 14:32:11,1,0,4260
Case No. 388,3,2018-06-02 14:39:41,0,0,4261
Case No. 388,4,2018-06-02 14:47:05,2,0,4262
Case No. 388,2,2018-06-02 14:53:12,1,0,4263
Case No. 388,4,2018-06-02 15:21:38,0,0,4264
Case No. 388,1,2018-06-02 16:25:39,0,0,4265
Case No. 388,2,2018-06-02 16:46:20,0,0,4266
Case No. 388,2,2018-06-02 17:05:53,0,0,4267
Case No. 388,4,2018-06-02 17:15:32,0,0,4268
Case No. 389,0,2018-05-20 13:27:19,1,0,4269
Case No. 389,1,2018-05-20 14:06:58,3,0,4270
Case No. 389,2,2018-05-20 14:19:02,1,0,4271
Case No. 389,3,2018-05-20 14:54:04,3,0,4272
Case No. 389,1,2018-05-20 15:22:35,2,0,4273
Case No. 389,2,2018-05-20 15:46:13,1,0,4274
Case No. 389,4,2018-05-20 15:55:04,0,0,4275
Case No. 389,1,2018-05-20 16:06:38,0,0,4276
Case No. 389,2,2018-05-20 16:38:07,0,0,4277
Case No. 389,1,2018-05-20 16:40:33,0,0,4278
Case No. 389,2,2018-05-20 16:57:14,0,0,4279
Case No. 390,0,2018-05-27 01:26:28,4,0,4280
Case No. 390,1,2018-05-27 01:42:43,1,0,4281
Case No. 390,2,2018-05-27 02:16:11,3,0,4282
Case No. 390,3,2018-05-27 02:26:44,3,0,4283
Case No. 390,4,2018-05-27 02:40:38,4,0,4284
Case No. 390,2,2018-05-27 03:31:02,4,0,4285
Case No. 390,4,2018-05-27 03:33:11,0,0,4286
Case No. 390,1,2018-05-27 03:41:55,0,0,4287
Case No. 390,2,2018-05-27 03:46:20,0,0,4288
Case No. 390,2,2018-05-27 03:54:34,0,0,4289
Case No. 390,4,2018-05-27 04:43:45,0,0,4290
Case No. 391,0,2018-06-09 05:29:04,3,0,4291
Case No. 391,1,2018-06-09 05:52:30,0,0,4292
Case No. 391,2,2018-06-09 06:21:18,2,0,4293
Case No. 391,2,2018-06-09 06:38:46,2,0,4294
Case No. 391,2,2018-06-09 06:39:08,0,0,4295
Case No. 391,2,2018-06-09 07:00:24,0,0,4296
Case No. 391,2,2018-06-09 07:13:59,0,0,4297
Case No. 391,2,2018-06-09 07:22:46,0,0,4298
Case No. 391,1,2018-06-09 07:46:54,0,0,4299
Case No. 391,2,2018-06-09 08:06:40,0,0,4300
Case No. 391,2,2018-06-09 09:13:11,0,0,4301
Case No. 392,0,2018-06-02 17:45:22,2,0,4302
Case No. 392,1,2018-06-02 17:56:25,1,0,4303
Case No. 392,2,2018-06-02 17:59:07,3,0,4304
Case No. 392,3,2018-06-02 18:04:29,0,0,4305
Case No. 392,4,2018-06-02 18:36:40,2,0,4306
Case No. 392,2,2018-06-02 19:49:45,1,0,4307
Case No. 392,4,2018-06-02 19:52:12,0,0,4308
Case No. 392,1,2018-06-02 20:01:26,0,0,4309
Case No. 392,2,2018-06-02 20:09:16,0,0,4310
Case No. 392,2,2018-06-02 20:51:21,0,0,4311
Case No. 392,4,2018-06-02 21:13:44,0,0,4312
Case No. 393,0,2018-06-09 09:42:25,1,0,4313
Case No. 393,1,2018-06-09 11:18:51,0,0,4314
Case No. 393,2,2018-06-09 11:29:55,2,0,4315
Case No. 393,2,2018-06-09 11:37:52,2,0,4316
Case No. 393,2,2018-06-09 11:41:50,0,0,4317
Case No. 393,2,2018-06-09 12:10:34,0,0,4318
Case No. 393,2,2018-06-09 12:18:27,0,0,4319
Case No. 393,2,2018-06-09 12:19:48,0,0,4320
Case No. 393,1,2018-06-09 12:48:28,0,0,4321
Case No. 393,2,2018-06-09 13:11:58,0,0,4322
Case No. 393,2,2018-06-09 13:12:14,0,0,4323
Case No. 394,0,2018-06-02 21:49:59,2,0,4324
Case No. 394,1,2018-06-02 22:24:06,1,0,4325
Case No. 394,2,2018-06-02 22:36:09,3,0,4326
Case No. 394,3,2018-06-02 22:38:45,0,0,4327
Case No. 394,4,2018-06-02 22:42:43,2,0,4328
Case No. 394,2,2018-06-02 23:01:45,3,0,4329
Case No. 394,4,2018-06-02 23:06:46,0,0,4330
Case No. 394,1,2018-06-02 23:09:58,0,0,4331
Case No. 394,2,2018-06-02 23:36:29,0,0,4332
Case No. 394,2,2018-06-03 00:13:03,0,0,4333
Case No. 394,4,2018-06-03 00:52:15,0,0,4334
Case No. 395,0,2018-06-09 13:39:06,3,0,4335
Case No. 395,1,2018-06-09 13:40:19,2,0,4336
Case No. 395,2,2018-06-09 14:00:18,2,0,4337
Case No. 395,2,2018-06-09 14:59:12,2,0,4338
Case No. 395,2,2018-06-09 15:23:39,0,0,4339
Case No. 395,2,2018-06-09 15:28:20,0,0,4340
Case No. 395,2,2018-06-09 15:31:39,0,0,4341
Case No. 395,2,2018-06-09 15:49:04,0,0,4342
Case No. 395,1,2018-06-09 16:20:46,0,0,4343
Case No. 395,2,2018-06-09 17:00:24,0,0,4344
Case No. 395,2,2018-06-09 17:08:17,0,0,4345
Case No. 396,0,2018-05-27 05:45:47,1,0,4346
Case No. 396,1,2018-05-27 06:14:33,1,0,4347
Case No. 396,2,2018-05-27 06:50:34,3,0,4348
Case No. 396,3,2018-05-27 06:57:09,3,0,4349
Case No. 396,4,2018-05-27 07:40:02,4,0,4350
Case No. 396,2,2018-05-27 07:55:44,4,0,4351
Case No. 396,4,2018-05-27 08:07:50,0,0,4352
Case No. 396,1,2018-05-27 08:27:37,0,0,4353
Case No. 396,2,2018-05-27 08:35:07,0,0,4354
Case No. 396,2,2018-05-27 08:45:57,0,0,4355
Case No. 396,4,2018-05-27 08:50:31,0,0,4356
Case No. 397,0,2018-06-09 17:38:05,0,0,4357
Case No. 397,1,2018-06-09 17:38:27,2,0,4358
Case No. 397,2,2018-06-09 18:09:39,2,0,4359
Case No. 397,2,2018-06-09 18:18:17,2,0,4360
Case No. 397,2,2018-06-09 18:27:08,0,0,4361
Case No. 397,2,2018-06-09 18:36:30,0,0,4362
Case No. 397,2,2018-06-09 19:06:17,0,0,4363
Case No. 397,2,2018-06-09 19:28:43,0,0,4364
Case No. 397,1,2018-06-09 19:44:14,0,0,4365
Case No. 397,2,2018-06-09 20:49:31,0,0,4366
Case No. 397,2,2018-06-09 20:53:01,0,0,4367
Case No. 398,0,2018-06-03 01:38:36,2,0,4368
Case No. 398,1,2018-06-03 01:59:43,1,0,4369
Case No. 398,2,2018-06-03 02:37:20,1,0,4370
Case No. 398,3,2018-06-03 02:41:32,0,0,4371
Case No. 398,4,2018-06-03 03:39:15,2,0,4372
Case No. 398,2,2018-06-03 03:47:31,3,0,4373
Case No. 398,4,2018-06-03 03:59:59,0,0,4374
Case No. 398,1,2018-06-03 04:39:43,0,0,4375
Case No. 398,2,2018-06-03 04:42:02,0,0,4376
Case No. 398,2,2018-06-03 04:52:10,0,0,4377
Case No. 398,4,2018-06-03 04:55:04,0,0,4378
Case No. 399,0,2018-05-20 17:44:03,0,0,4379
Case No. 399,1,2018-05-20 18:59:17,0,0,4380
Case No. 399,2,2018-05-20 18:59:45,1,0,4381
Case No. 399,3,2018-05-20 19:04:48,3,0,4382
Case No. 399,1,2018-05-20 19:09:56,2,0,4383
Case No. 399,2,2018-05-20 19:16:07,1,0,4384
Case No. 399,4,2018-05-20 19:23:32,0,0,4385
Case No. 399,1,2018-05-20 19:51:26,0,0,4386
Case No. 399,2,2018-05-20 20:43:21,0,0,4387
Case No. 399,1,2018-05-20 21:04:42,0,0,4388
Case No. 399,2,2018-05-20 21:12:00,0,0,4389
Case No. 400,0,2018-05-27 09:26:39,1,0,4390
Case No. 400,1,2018-05-27 09:33:50,1,0,4391
Case No. 400,2,2018-05-27 09:51:36,3,0,4392
Case No. 400,3,2018-05-27 10:07:41,3,0,4393
Case No. 400,4,2018-05-27 10:07:57,4,0,4394
Case No. 400,2,2018-05-27 11:10:21,1,0,4395
Case No. 400,4,2018-05-27 11:15:11,0,0,4396
Case No. 400,1,2018-05-27 11:31:46,0,0,4397
Case No. 400,2,2018-05-27 11:37:28,0,0,4398
Case No. 400,2,2018-05-27 12:16:09,0,0,4399
Case No. 400,4,2018-05-27 13:17:11,0,0,4400
Case No. 401,0,2018-06-09 21:57:09,2,0,4401
Case No. 401,1,2018-06-09 22:20:53,2,0,4402
Case No. 401,2,2018-06-09 22:53:58,2,0,4403
Case No. 401,2,2018-06-09 22:59:16,2,0,4404
Case No. 401,2,2018-06-09 23:06:09,0,0,4405
Case No. 401,2,2018-06-09 23:47:11,0,0,4406
Case No. 401,2,2018-06-10 00:01:57,0,0,4407
Case No. 401,2,2018-06-10 00:06:07,0,0,4408
Case No. 401,1,2018-06-10 00:29:21,0,0,4409
Case No. 401,2,2018-06-10 00:59:00,0,0,4410
Case No. 401,2,2018-06-10 01:12:03,0,0,4411
Case No. 402,0,2018-06-03 05:26:44,3,0,4412
Case No. 402,1,2018-06-03 05:45:21,1,0,4413
Case No. 402,2,2018-06-03 06:16:59,1,0,4414
Case No. 402,3,2018-06-03 06:31:37,0,0,4415
Case No. 402,4,2018-06-03 07:05:15,2,0,4416
Case No. 402,2,2018-06-03 07:49:10,3,0,4417
Case No. 402,4,2018-06-03 07:58:01,0,0,4418
Case No. 402,1,2018-06-03 07:59:03,0,0,4419
Case No. 402,2,2018-06-03 08:17:08,0,0,4420
Case No. 402,2,2018-06-03 08:52:53,0,0,4421
Case No. 402,4,2018-06-03 09:17:58,0,0,4422
Case No. 403,0,2018-06-10 01:36:40,4,0,4423
Case No. 403,1,2018-06-10 01:57:31,2,0,4424
Case No. 403,2,2018-06-10 02:18:37,2,0,4425
Case No. 403,2,2018-06-10 02:49:12,2,0,4426
Case No. 403,2,2018-06-10 03:24:52,0,0,4427
Case No. 403,2,2018-06-10 03:41:34,0,0,4428
Case No. 403,2,2018-06-10 04:11:33,0,0,4429
Case No. 403,2,2018-06-10 04:13:38,0,0,4430
Case No. 403,1,2018-06-10 04:27:44,0,0,4431
Case No. 403,2,2018-06-10 04:36:43,0,0,4432
Case No. 403,2,2018-06-10 04:38:12,0,0,4433
Case No. 404,0,2018-06-03 09:22:25,4,0,4434
Case No. 404,1,2018-06-03 09:35:38,1,0,4435
Case No. 404,2,2018-06-03 09:56:44,1,0,4436
Case No. 404,3,2018-06-03 10:10:16,0,0,4437
Case No. 404,4,2018-06-03 10:11:05,2,0,4438
Case No. 404,2,2018-06-03 10:34:22,1,0,4439
Case No. 404,4,2018-06-03 10:37:40,0,0,4440
Case No. 404,1,2018-06-03 11:40:42,0,0,4441
Case No. 404,2,2018-06-03 12:02:14,0,0,4442
Case No. 404,2,2018-06-03 12:05:03,0,0,4443
Case No. 404,4,2018-06-03 12:07:20,0,0,4444
Case No. 405,0,2018-06-10 05:33:14,1,0,4445
Case No. 405,1,2018-06-10 05:34:44,2,0,4446
Case No. 405,2,2018-06-10 05:41:08,2,0,4447
Case No. 405,2,2018-06-10 06:02:20,2,0,4448
Case No. 405,2,2018-06-10 06:32:41,0,0,4449
Case No. 405,2,2018-06-10 06:49:41,0,0,4450
Case No. 405,2,2018-06-10 07:00:17,0,0,4451
Case No. 405,2,2018-06-10 07:43:01,0,0,4452
Case No. 405,1,2018-06-10 07:44:59,0,0,4453
Case No. 405,2,2018-06-10 08:33:33,0,0,4454
Case No. 405,2,2018-06-10 08:41:04,0,0,4455
Case No. 406,0,2018-05-27 13:46:59,0,0,4456
Case No. 406,1,2018-05-27 13:54:45,1,0,4457
Case No. 406,2,2018-05-27 14:13:48,0,0,4458
Case No. 406,3,2018-05-27 14:25:01,3,0,4459
Case No. 406,4,2018-05-27 14:43:34,4,0,4460
Case No. 406,2,2018-05-27 15:04:36,1,0,4461
Case No. 406,4,2018-05-27 15:45:15,0,0,4462
Case No. 406,1,2018-05-27 16:01:14,0,0,4463
Case No. 406,2,2018-05-27 16:38:15,0,0,4464
Case No. 406,2,2018-05-27 16:43:32,0,0,4465
Case No. 406,4,2018-05-27 17:10:17,0,0,4466
Case No. 407,0,2018-06-10 09:29:34,1,0,4467
Case No. 407,1,2018-06-10 10:31:49,1,0,4468
Case No. 407,2,2018-06-10 10:32:12,2,0,4469
Case No. 407,2,2018-06-10 10:32:54,2,0,4470
Case No. 407,2,2018-06-10 11:09:09,0,0,4471
Case No. 407,2,2018-06-10 11:09:43,0,0,4472
Case No. 407,2,2018-06-10 11:53:20,0,0,4473
Case No. 407,2,2018-06-10 11:57:25,0,0,4474
Case No. 407,1,2018-06-10 12:09:28,0,0,4475
Case No. 407,2,2018-06-10 12:09:56,0,0,4476
Case No. 407,2,2018-06-10 12:44:34,0,0,4477
Case No. 408,0,2018-06-03 13:27:16,4,0,4478
Case No. 408,1,2018-06-03 13:27:22,1,0,4479
Case No. 408,2,2018-06-03 13:37:47,3,0,4480
Case No. 408,3,2018-06-03 14:19:00,0,0,4481
Case No. 408,4,2018-06-03 15:05:08,2,0,4482
Case No. 408,2,2018-06-03 16:32:22,1,0,4483
Case No. 408,4,2018-06-03 16:32:45,0,0,4484
Case No. 408,1,2018-06-03 16:41:57,0,0,4485
Case No. 408,2,2018-06-03 17:10:50,0,0,4486
Case No. 408,2,2018-06-03 17:15:27,0,0,4487
Case No. 408,4,2018-06-03 17:15:40,0,0,4488
Case No. 409,0,2018-05-20 21:58:18,0,0,4489
Case No. 409,1,2018-05-20 22:05:18,0,0,4490
Case No. 409,2,2018-05-20 22:26:09,3,0,4491
Case No. 409,3,2018-05-20 22:34:54,3,0,4492
Case No. 409,1,2018-05-20 22:39:39,2,0,4493
Case No. 409,2,2018-05-20 23:22:16,1,0,4494
Case No. 409,4,2018-05-21 00:25:56,0,0,4495
Case No. 409,1,2018-05-21 00:38:33,0,0,4496
Case No. 409,2,2018-05-21 00:50:59,0,0,4497
Case No. 409,1,2018-05-21 00:54:21,0,0,4498
Case No. 409,2,2018-05-21 01:04:22,0,0,4499
Case No. 410,0,2018-05-27 17:41:30,0,0,4500
Case No. 410,1,2018-05-27 18:30:25,1,0,4501
Case No. 410,2,2018-05-27 18:47:29,0,0,4502
Case No. 410,3,2018-05-27 18:51:52,3,0,4503
Case No. 410,4,2018-05-27 19:34:38,4,0,4504
Case No. 410,2,2018-05-27 20:02:41,3,0,4505
Case No. 410,4,2018-05-27 20:14:32,0,0,4506
Case No. 410,1,2018-05-27 20:22:27,0,0,4507
Case No. 410,2,2018-05-27 20:31:59,0,0,4508
Case No. 410,2,2018-05-27 21:04:44,0,0,4509
Case No. 410,4,2018-05-27 21:11:05,0,0,4510
Case No. 411,0,2018-06-10 13:47:42,0,0,4511
Case No. 411,1,2018-06-10 13:47:49,4,0,4512
Case No. 411,2,2018-06-10 14:04:42,2,0,4513
Case No. 411,2,2018-06-10 14:36:19,2,0,4514
Case No. 411,2,2018-06-10 14:40:07,0,0,4515
Case No. 411,2,2018-06-10 14:53:34,0,0,4516
Case No. 411,2,2018-06-10 15:51:12,0,0,4517
Case No. 411,2,2018-06-10 15:51:37,0,0,4518
Case No. 411,1,2018-06-10 16:41:10,0,0,4519
Case No. 411,2,2018-06-10 16:51:00,0,0,4520
Case No. 411,2,2018-06-10 16:53:10,0,0,4521
Case No. 412,0,2018-06-03 18:39:52,4,0,4522
Case No. 412,1,2018-06-03 19:12:25,1,0,4523
Case No. 412,2,2018-06-03 19:25:28,3,0,4524
Case No. 412,3,2018-06-03 19:50:10,0,0,4525
Case No. 412,4,2018-06-03 19:58:23,2,0,4526
Case No. 412,2,2018-06-03 20:03:59,3,0,4527
Case No. 412,4,2018-06-03 20:07:14,0,0,4528
Case No. 412,1,2018-06-03 20:17:29,0,0,4529
Case No. 412,2,2018-06-03 20:37:40,0,0,4530
Case No. 412,2,2018-06-03 20:38:28,0,0,4531
Case No. 412,4,2018-06-03 21:13:25,0,0,4532
Case No. 413,0,2018-06-10 17:20:39,2,0,4533
Case No. 413,1,2018-06-10 17:33:09,4,0,4534
Case No. 413,2,2018-06-10 18:45:42,2,0,4535
Case No. 413,2,2018-06-10 18:51:31,2,0,4536
Case No. 413,2,2018-06-10 19:17:01,0,0,4537
Case No. 413,2,2018-06-10 19:37:30,0,0,4538
Case No. 413,2,2018-06-10 20:37:28,0,0,4539
Case No. 413,2,2018-06-10 20:43:10,0,0,4540
Case No. 413,1,2018-06-10 21:10:11,0,0,4541
Case No. 413,2,2018-06-10 21:16:28,0,0,4542
Case No. 413,2,2018-06-10 21:17:55,0,0,4543
Case No. 414,0,2018-06-03 21:37:18,4,0,4544
Case No. 414,1,2018-06-03 21:45:10,1,0,4545
Case No. 414,2,2018-06-03 21:50:41,1,0,4546
Case No. 414,3,2018-06-03 22:28:27,0,0,4547
Case No. 414,4,2018-06-03 22:51:27,2,0,4548
Case No. 414,2,2018-06-03 23:19:21,3,0,4549
Case No. 414,4,2018-06-03 23:44:02,0,0,4550
Case No. 414,1,2018-06-03 23:47:25,0,0,4551
Case No. 414,2,2018-06-03 23:49:46,0,0,4552
Case No. 414,2,2018-06-03 23:59:52,0,0,4553
Case No. 414,4,2018-06-04 01:13:36,0,0,4554
Case No. 415,0,2018-06-10 21:59:09,4,0,4555
Case No. 415,1,2018-06-10 22:12:51,4,0,4556
Case No. 415,2,2018-06-10 22:25:16,2,0,4557
Case No. 415,2,2018-06-10 22:43:20,2,0,4558
Case No. 415,2,2018-06-10 22:47:38,0,0,4559
Case No. 415,2,2018-06-10 22:50:21,0,0,4560
Case No. 415,2,2018-06-10 23:22:56,0,0,4561
Case No. 415,2,2018-06-10 23:25:37,0,0,4562
Case No. 415,1,2018-06-10 23:47:28,0,0,4563
Case No. 415,2,2018-06-11 00:14:41,0,0,4564
Case No. 415,2,2018-06-11 01:16:59,0,0,4565
Case No. 416,0,2018-05-27 21:34:22,3,0,4566
Case No. 416,1,2018-05-27 21:50:21,1,0,4567
Case No. 416,2,2018-05-27 22:10:10,0,0,4568
Case No. 416,3,2018-05-27 22:19:40,3,0,4569
Case No. 416,4,2018-05-27 22:35:17,4,0,4570
Case No. 416,2,2018-05-27 23:21:14,3,0,4571
Case No. 416,4,2018-05-27 23:32:43,0,0,4572
Case No. 416,1,2018-05-28 00:47:32,0,0,4573
Case No. 416,2,2018-05-28 00:59:50,0,0,4574
Case No. 416,2,2018-05-28 01:15:03,0,0,4575
Case No. 416,4,2018-05-28 01:19:51,0,0,4576
Case No. 417,0,2018-06-11 02:11:18,3,0,4577
Case No. 417,1,2018-06-11 02:19:59,4,0,4578
Case No. 417,2,2018-06-11 02:27:42,2,0,4579
Case No. 417,2,2018-06-11 03:06:33,2,0,4580
Case No. 417,2,2018-06-11 03:51:48,0,0,4581
Case No. 417,2,2018-06-11 04:01:51,0,0,4582
Case No. 417,2,2018-06-11 04:11:54,0,0,4583
Case No. 417,2,2018-06-11 04:52:20,0,0,4584
Case No. 417,1,2018-06-11 04:56:35,0,0,4585
Case No. 417,2,2018-06-11 05:07:50,0,0,4586
Case No. 417,2,2018-06-11 05:15:47,0,0,4587
Case No. 418,0,2018-06-04 01:23:56,3,0,4588
Case No. 418,1,2018-06-04 01:35:07,1,0,4589
Case No. 418,2,2018-06-04 02:19:33,1,0,4590
Case No. 418,3,2018-06-04 02:30:23,0,0,4591
Case No. 418,4,2018-06-04 02:38:51,2,0,4592
Case No. 418,2,2018-06-04 03:14:15,1,0,4593
Case No. 418,4,2018-06-04 03:16:09,0,0,4594
Case No. 418,1,2018-06-04 03:23:50,0,0,4595
Case No. 418,2,2018-06-04 03:31:56,0,0,4596
Case No. 418,2,2018-06-04 04:34:06,0,0,4597
Case No. 418,4,2018-06-04 04:59:10,0,0,4598
Case No. 419,0,2018-05-21 01:28:24,3,0,4599
Case No. 419,1,2018-05-21 02:10:34,0,0,4600
Case No. 419,2,2018-05-21 02:25:44,3,0,4601
Case No. 419,3,2018-05-21 03:35:14,3,0,4602
Case No. 419,1,2018-05-21 03:38:39,2,0,4603
Case No. 419,2,2018-05-21 04:34:02,1,0,4604
Case No. 419,4,2018-05-21 05:02:10,0,0,4605
Case No. 419,1,2018-05-21 05:03:14,0,0,4606
Case No. 419,2,2018-05-21 05:17:35,0,0,4607
Case No. 419,1,2018-05-21 05:20:12,0,0,4608
Case No. 419,2,2018-05-21 05:20:45,0,0,4609
Case No. 420,0,2018-05-28 01:57:36,2,0,4610
Case No. 420,1,2018-05-28 02:00:07,1,0,4611
Case No. 420,2,2018-05-28 02:14:52,0,0,4612
Case No. 420,3,2018-05-28 02:22:09,3,0,4613
Case No. 420,4,2018-05-28 02:44:50,4,0,4614
Case No. 420,2,2018-05-28 02:49:41,1,0,4615
Case No. 420,4,2018-05-28 03:29:05,0,0,4616
Case No. 420,1,2018-05-28 03:35:40,0,0,4617
Case No. 420,2,2018-05-28 04:03:01,0,0,4618
Case No. 420,2,2018-05-28 04:22:45,0,0,4619
Case No. 420,4,2018-05-28 05:17:24,0,0,4620
Case No. 421,0,2018-06-11 06:23:57,1,0,4621
Case No. 421,1,2018-06-11 06:25:11,4,0,4622
Case No. 421,2,2018-06-11 06:35:43,2,0,4623
Case No. 421,2,2018-06-11 06:37:35,2,0,4624
Case No. 421,2,2018-06-11 07:52:19,0,0,4625
Case No. 421,2,2018-06-11 07:56:38,0,0,4626
Case No. 421,2,2018-06-11 08:38:04,0,0,4627
Case No. 421,2,2018-06-11 08:50:31,0,0,4628
Case No. 421,1,2018-06-11 09:10:00,0,0,4629
Case No. 421,2,2018-06-11 09:16:31,0,0,4630
Case No. 421,2,2018-06-11 09:16:46,0,0,4631
Case No. 422,0,2018-06-04 05:36:50,1,0,4632
Case No. 422,1,2018-06-04 05:38:41,1,0,4633
Case No. 422,2,2018-06-04 05:39:02,1,0,4634
Case No. 422,3,2018-06-04 05:43:14,0,0,4635
Case No. 422,4,2018-06-04 06:13:12,2,0,4636
Case No. 422,2,2018-06-04 07:19:36,1,0,4637
Case No. 422,4,2018-06-04 07:34:23,0,0,4638
Case No. 422,1,2018-06-04 07:55:31,0,0,4639
Case No. 422,2,2018-06-04 07:59:43,0,0,4640
Case No. 422,2,2018-06-04 09:04:33,0,0,4641
Case No. 422,4,2018-06-04 09:16:59,0,0,4642
Case No. 423,0,2018-06-11 09:26:17,3,0,4643
Case No. 423,1,2018-06-11 09:37:08,1,0,4644
Case No. 423,2,2018-06-11 09:47:35,2,0,4645
Case No. 423,2,2018-06-11 10:24:04,2,0,4646
Case No. 423,2,2018-06-11 10:53:25,0,0,4647
Case No. 423,2,2018-06-11 11:02:40,0,0,4648
Case No. 423,2,2018-06-11 11:16:17,0,0,4649
Case No. 423,2,2018-06-11 11:36:43,0,0,4650
Case No. 423,1,2018-06-11 12:39:08,0,0,4651
Case No. 423,2,2018-06-11 13:02:56,0,0,4652
Case No. 423,2,2018-06-11 13:09:34,0,0,4653
Case No. 424,0,2018-06-04 09:36:36,3,0,4654
Case No. 424,1,2018-06-04 09:51:33,1,0,4655
Case No. 424,2,2018-06-04 10:21:12,3,0,4656
Case No. 424,3,2018-06-04 11:11:07,0,0,4657
Case No. 424,4,2018-06-04 11:25:57,2,0,4658
Case No. 424,2,2018-06-04 11:28:11,1,0,4659
Case No. 424,4,2018-06-04 11:28:28,0,0,4660
Case No. 424,1,2018-06-04 12:09:09,0,0,4661
Case No. 424,2,2018-06-04 12:12:07,0,0,4662
Case No. 424,2,2018-06-04 12:43:06,0,0,4663
Case No. 424,4,2018-06-04 13:15:56,0,0,4664
Case No. 425,0,2018-06-11 13:38:58,0,0,4665
Case No. 425,1,2018-06-11 13:57:39,1,0,4666
Case No. 425,2,2018-06-11 14:25:23,2,0,4667
Case No. 425,2,2018-06-11 15:30:19,2,0,4668
Case No. 425,2,2018-06-11 15:37:53,0,0,4669
Case No. 425,2,2018-06-11 15:38:32,0,0,4670
Case No. 425,2,2018-06-11 15:40:12,0,0,4671
Case No. 425,2,2018-06-11 15:41:47,0,0,4672
Case No. 425,1,2018-06-11 16:20:08,0,0,4673
Case No. 425,2,2018-06-11 16:23:49,0,0,4674
Case No. 425,2,2018-06-11 17:13:35,0,0,4675
Case No. 426,0,2018-05-28 05:37:50,2,0,4676
Case No. 426,1,2018-05-28 05:54:37,1,0,4677
Case No. 426,2,2018-05-28 05:54:48,0,0,4678
Case No. 426,3,2018-05-28 06:02:54,3,0,4679
Case No. 426,4,2018-05-28 06:14:45,4,0,4680
Case No. 426,2,2018-05-28 06:25:47,3,0,4681
Case No. 426,4,2018-05-28 08:15:59,0,0,4682
Case No. 426,1,2018-05-28 08:53:42,0,0,4683
Case No. 426,2,2018-05-28 09:05:34,0,0,4684
Case No. 426,2,2018-05-28 09:15:15,0,0,4685
Case No. 426,4,2018-05-28 09:16:31,0,0,4686
Case No. 427,0,2018-06-11 17:22:30,0,0,4687
Case No. 427,1,2018-06-11 17:25:09,3,0,4688
Case No. 427,2,2018-06-11 17:25:33,2,0,4689
Case No. 427,2,2018-06-11 17:27:17,2,0,4690
Case No. 427,2,2018-06-11 17:27:39,0,0,4691
Case No. 427,2,2018-06-11 17:37:55,0,0,4692
Case No. 427,2,2018-06-11 18:05:45,0,0,4693
Case No. 427,2,2018-06-11 19:25:37,0,0,4694
Case No. 427,1,2018-06-11 19:35:47,0,0,4695
Case No. 427,2,2018-06-11 19:39:48,0,0,4696
Case No. 427,2,2018-06-11 20:34:57,0,0,4697
Case No. 428,0,2018-06-04 14:04:27,1,0,4698
Case No. 428,1,2018-06-04 14:28:05,1,0,4699
Case No. 428,2,2018-06-04 15:06:50,1,0,4700
Case No. 428,3,2018-06-04 15:07:42,0,0,4701
Case No. 428,4,2018-06-04 15:27:47,2,0,4702
Case No. 428,2,2018-06-04 15:43:14,3,0,4703
Case No. 428,4,2018-06-04 15:57:50,0,0,4704
Case No. 428,1,2018-06-04 16:09:33,0,0,4705
Case No. 428,2,2018-06-04 16:10:05,0,0,4706
Case No. 428,2,2018-06-04 16:17:00,0,0,4707
Case No. 428,4,2018-06-04 16:42:34,0,0,4708
Case No. 429,0,2018-05-21 05:21:53,4,0,4709
